,score
14726,0.0
14729,1.0
14730,4.0
14733,1.0
14735,2.0
14746,0.0
14759,0.0
14761,4.0
14764,1.0
14767,1.0
14776,-2.0
14777,0.0
14779,0.0
14782,1.0
14785,0.0
14786,4.0
14800,0.0
14801,0.0
14803,-2.0
14813,0.0
14822,1.0
14823,0.0
14824,1.0
14825,4.0
14840,0.0
14852,0.0
14853,0.0
14869,2.0
14873,0.0
14880,1.0
14881,0.0
14884,1.0
14886,4.0
14889,2.0
14911,0.0
14915,0.0
14916,0.0
14933,1.0
14950,0.0
14955,6.0
14973,2.0
14978,0.0
14985,-4.0
14987,0.0
14993,0.0
14996,-1.0
14997,0.0
15031,0.0
15043,4.0
15047,1.0
15052,1.0
15059,1.0
15068,0.0
15119,0.0
15121,4.0
15164,0.0
15185,0.0
15194,-2.0
15200,-1.0
15229,0.0
15242,0.0
15244,0.0
15246,-1.0
15279,0.0
15284,1.0
15296,2.0
15313,0.0
15328,0.0
15344,4.0
15354,0.0
15357,4.0
15389,-4.0
15405,0.0
15406,0.0
15408,3.0
15414,-2.0
15416,0.0
15419,-1.0
15420,0.0
15467,2.0
15470,2.0
15479,0.0
15491,-1.0
15493,0.0
15496,0.0
15510,1.0
15513,0.0
15516,4.0
15520,0.0
15525,1.0
15564,0.0
15565,-3.0
15567,0.0
15575,0.0
15586,0.0
15598,0.0
15606,0.0
15616,-2.0
15635,-4.0
15642,2.0
15645,0.0
15647,4.0
15650,0.0
15652,0.0
15677,-1.0
15685,0.0
15689,0.0
15690,0.0
15707,0.0
15708,0.0
15711,2.0
15713,0.0
15714,-3.0
15724,0.0
15729,0.0
15742,0.0
15745,1.0
15748,1.0
15750,4.0
15757,-1.0
15762,0.0
15766,-1.0
15799,0.0
15807,0.0
15815,0.0
15822,0.0
15824,-6.0
15841,0.0
15842,0.0
15855,0.0
15860,0.0
15874,4.0
15877,1.0
15882,1.0
15885,0.0
