,score
1215192,2.0
1215211,1.0
1215216,2.0
1215218,3.0
1215265,2.0
1215275,1.0
1215277,2.0
1215283,5.0
1215288,2.0
1215304,2.0
1215351,6.0
1215403,4.0
1215414,4.0
1215471,1.0
1215481,5.0
1215488,3.0
1215490,4.0
1215561,1.0
1215569,4.0
1215587,1.0
1215589,1.0
1215591,1.0
1215609,1.0
1215615,1.0
1215672,2.0
1215734,4.0
1215754,6.0
1215764,2.0
1215799,1.0
1215806,4.0
1215853,3.0
1215864,1.0
1215893,2.0
1215907,8.0
1215929,1.0
1215966,2.0
1215983,2.0
1216004,2.0
1216005,2.0
1216016,2.0
1216017,1.0
1216018,1.0
1216047,2.0
1216054,2.0
1216058,2.0
1216089,1.0
1216108,1.0
1216118,5.0
1216123,2.0
1216126,2.0
1216128,3.0
1216133,2.0
1216138,1.0
1216148,2.0
1216156,2.0
1216161,2.0
1216167,2.0
1216168,3.0
1216192,2.0
1216202,2.0
1216205,2.0
1216207,3.0
1216222,3.0
1216241,1.0
1216249,2.0
1216252,1.0
1216292,4.0
1216322,4.0
1216409,1.0
1216421,1.0
1216424,1.0
1216431,1.0
1216433,1.0
1216441,1.0
1216443,1.0
1216456,2.0
1216496,1.0
1216501,1.0
1216576,2.0
1216580,2.0
1216635,4.0
1216647,3.0
1216653,5.0
1216661,4.0
1216696,4.0
1216700,5.0
1216748,1.0
1216779,2.0
1216780,7.0
1216823,3.0
1216837,2.0
1216838,1.0
1216852,3.0
1216907,2.0
1216919,1.0
1216922,2.0
1216925,2.0
1216927,3.0
1216932,4.0
1216938,4.0
1216943,3.0
1216945,3.0
1216949,2.0
1216969,2.0
1216977,2.0
1216986,4.0
1216995,2.0
1217019,2.0
1217040,2.0
1217053,3.0
1217071,6.0
1217146,1.0
1217152,3.0
1217159,3.0
1217172,1.0
1217183,2.0
1217189,1.0
1217205,1.0
1217279,2.0
1217282,3.0
1217299,4.0
1217362,1.0
1217377,2.0
1217397,3.0
1217411,1.0
1217481,4.0
1217484,2.0
1217488,1.0
1217491,1.0
1217555,2.0
1217587,3.0
1217607,2.0
1217648,7.0
1217732,4.0
1217740,4.0
1217749,1.0
1217780,1.0
1217824,2.0
1217839,2.0
1217946,1.0
1218023,3.0
1218071,1.0
1218079,1.0
1218123,4.0
1218140,1.0
1218146,1.0
1218147,1.0
1218194,5.0
1218245,1.0
1218257,1.0
1218290,2.0
1218295,2.0
1218410,3.0
1218411,2.0
1218416,3.0
1218419,3.0
1218426,3.0
1218454,1.0
1218464,2.0
1218469,3.0
1218508,5.0
1218527,3.0
1218536,2.0
1218538,1.0
1218559,1.0
1218627,1.0
1218643,1.0
1218654,2.0
1218675,4.0
1218690,1.0
1218709,3.0
1218742,1.0
1218752,1.0
1218756,3.0
1218821,2.0
1218828,2.0
1218831,2.0
1218839,2.0
1218848,1.0
1218850,2.0
1218864,4.0
1218872,4.0
1218874,4.0
1218888,4.0
1218896,2.0
1218902,2.0
1218973,2.0
1219046,2.0
1219064,1.0
1219075,1.0
1219083,1.0
1219102,2.0
1219173,4.0
1219186,5.0
1219196,2.0
1219349,2.0
1219538,4.0
1219545,3.0
1219580,3.0
1219670,1.0
1219676,4.0
1219743,2.0
1219796,3.0
1219830,2.0
1219886,2.0
1219923,3.0
1219935,2.0
1220008,2.0
1220041,4.0
1220074,1.0
1220097,2.0
1220099,2.0
1220106,1.0
1220142,2.0
1220160,3.0
1220169,5.0
1220172,1.0
1220188,1.0
1220203,2.0
1220205,2.0
1220207,2.0
1220211,2.0
1220260,2.0
1220326,2.0
1220336,2.0
1220357,2.0
1220365,2.0
1220376,6.0
1220390,3.0
1220415,2.0
1220440,2.0
1220447,3.0
1220456,1.0
1220495,1.0
1220519,2.0
1220521,2.0
1220627,2.0
1220630,2.0
1220632,2.0
1220678,3.0
1220681,2.0
1220691,3.0
1220768,2.0
1220770,2.0
1220772,2.0
1220784,3.0
1220831,1.0
1220895,4.0
1220897,1.0
1220934,1.0
1220945,2.0
1220974,5.0
1220976,2.0
1221023,4.0
1221025,2.0
1221029,3.0
1221104,2.0
1221126,4.0
1221176,3.0
1221180,3.0
1221192,5.0
1221226,3.0
1221228,2.0
1221231,2.0
1221246,2.0
1221281,2.0
1221282,2.0
1221295,2.0
1221303,2.0
1221377,4.0
1221420,1.0
1221450,1.0
1221480,2.0
1221524,2.0
1221549,4.0
1221590,6.0
1221620,3.0
1221659,2.0
1221669,3.0
1221680,6.0
1221684,1.0
1221697,1.0
1221784,3.0
1221785,1.0
1221806,2.0
1221860,2.0
1221953,6.0
1222074,2.0
1222093,1.0
1222139,2.0
1222143,6.0
1222165,2.0
1222252,2.0
1222403,4.0
1222438,2.0
1222462,2.0
1222525,2.0
1222527,2.0
1222530,2.0
1222571,3.0
1222595,2.0
1222615,2.0
1222622,3.0
1222638,4.0
1222682,2.0
1222765,1.0
1222781,2.0
1222831,6.0
1222836,6.0
1222855,2.0
1222896,1.0
1222901,2.0
1223030,4.0
1223031,1.0
1223100,2.0
1223145,3.0
1223157,5.0
1223201,2.0
1223203,2.0
1223246,1.0
1223263,6.0
1223271,3.0
1223284,4.0
1223301,1.0
1223306,4.0
1223367,2.0
1223373,3.0
1223401,1.0
1223438,4.0
1223448,1.0
1223450,4.0
1223453,4.0
1223508,3.0
1223529,2.0
1223619,4.0
1223638,5.0
1223657,2.0
1223714,2.0
1223729,2.0
1223755,4.0
1223762,8.0
1223771,1.0
1223854,6.0
1223856,4.0
1223879,1.0
1223894,1.0
1223908,2.0
1223910,1.0
1223913,1.0
1223917,1.0
1223937,1.0
1223950,1.0
1223961,2.0
1224002,1.0
1224041,1.0
1224058,4.0
1224116,1.0
1224124,2.0
1224140,4.0
1224162,1.0
1224163,1.0
1224180,1.0
1224230,4.0
1224273,1.0
1224274,1.0
1224354,1.0
1224355,1.0
1224385,3.0
1224442,4.0
1224470,2.0
1224494,2.0
1224537,2.0
1224551,1.0
1224587,2.0
1224691,2.0
1224762,2.0
1224814,1.0
1224815,1.0
1224836,5.0
1224838,4.0
1224873,1.0
1224969,2.0
1225010,3.0
1225016,1.0
1225018,1.0
1225064,1.0
1225080,1.0
1225107,1.0
1225210,1.0
1225276,4.0
1225342,2.0
1225348,1.0
1225361,2.0
1225373,2.0
1225378,1.0
1225394,1.0
1225397,2.0
1225417,1.0
1225457,1.0
1225540,3.0
1225558,1.0
1225562,1.0
1225583,2.0
1225594,2.0
1225616,2.0
1225677,1.0
1225685,1.0
1225788,1.0
1225789,2.0
1225796,4.0
1225819,1.0
1225821,1.0
1225888,3.0
1226025,1.0
1226069,1.0
1226205,3.0
1226247,2.0
1226264,1.0
1226270,1.0
1226271,2.0
1226277,3.0
1226291,1.0
1226338,1.0
1226362,3.0
1226370,1.0
1226371,1.0
1226387,1.0
1226417,2.0
1226444,1.0
1226467,2.0
1226478,4.0
1226503,8.0
1226539,1.0
1226556,1.0
1226560,2.0
1226565,1.0
1226578,1.0
1226631,3.0
1226637,1.0
1226648,2.0
1226653,2.0
1226671,6.0
1226676,1.0
1226677,2.0
1226721,1.0
1226761,1.0
1226808,2.0
1226809,1.0
1226827,1.0
1226906,2.0
1226922,1.0
1226926,1.0
1226937,2.0
1226945,2.0
1227009,2.0
1227034,2.0
1227036,2.0
1227067,2.0
1227126,1.0
1227130,2.0
1227152,1.0
1227190,2.0
1227223,2.0
1227259,2.0
1227285,3.0
1227341,1.0
1227349,1.0
1227385,1.0
1227448,2.0
1227687,2.0
1227692,2.0
1227775,1.0
1227801,2.0
1227825,1.0
1227827,4.0
1227828,4.0
1227911,4.0
1227913,1.0
1227914,1.0
1227916,1.0
1227923,2.0
1227973,2.0
1227975,2.0
1227998,2.0
1228043,2.0
1228163,1.0
1228185,2.0
1228198,3.0
1228199,3.0
1228296,1.0
1228330,1.0
1228332,1.0
1228370,1.0
1228379,4.0
1228451,1.0
1228457,2.0
1228464,2.0
1228509,2.0
1228572,2.0
1228575,2.0
1228604,2.0
1228659,3.0
1228745,4.0
1228774,2.0
1228872,2.0
1228907,2.0
1228917,1.0
1228921,2.0
1228925,4.0
1228979,2.0
1229029,2.0
1229041,2.0
1229046,3.0
1229049,2.0
1229062,3.0
1229064,3.0
1229091,2.0
1229093,2.0
1229112,1.0
1229126,2.0
1229139,3.0
1229149,2.0
1229162,1.0
1229164,3.0
1229189,3.0
1229196,1.0
1229198,2.0
1229202,1.0
1229204,2.0
1229206,2.0
1229208,2.0
1229214,2.0
1229215,2.0
1229249,1.0
1229308,3.0
1229314,1.0
1229350,3.0
1229475,1.0
1229486,2.0
1229495,1.0
1229505,1.0
1229513,1.0
1229553,2.0
1229557,3.0
1229561,3.0
1229563,2.0
1229572,2.0
1229589,2.0
1229605,4.0
1229623,1.0
1229636,1.0
1229637,7.0
1229723,1.0
1229737,2.0
1229741,1.0
1229751,3.0
1229762,4.0
1229802,2.0
1229848,2.0
1229935,2.0
1229949,1.0
1230000,1.0
1230044,3.0
1230063,2.0
1230076,2.0
1230078,2.0
1230081,2.0
1230092,2.0
1230094,4.0
1230105,2.0
1230108,2.0
1230116,2.0
1230120,1.0
1230122,2.0
1230123,4.0
1230125,2.0
1230132,1.0
1230139,4.0
1230143,2.0
1230144,6.0
1230147,2.0
1230150,1.0
1230151,3.0
1230152,2.0
1230167,3.0
1230169,2.0
1230211,1.0
1230217,1.0
1230232,2.0
1230236,2.0
1230255,3.0
1230256,2.0
1230302,2.0
1230305,2.0
1230320,2.0
1230440,1.0
1230461,1.0
1230464,2.0
1230522,1.0
1230648,2.0
1230666,1.0
1230679,2.0
1230690,3.0
1230693,3.0
1230699,2.0
1230799,2.0
1230806,1.0
1230825,1.0
1230830,2.0
1230894,2.0
1230906,1.0
1230934,2.0
1230996,2.0
1231077,1.0
1231128,4.0
1231143,1.0
1231266,1.0
1231268,1.0
1231285,2.0
1231315,1.0
1231341,1.0
1231383,2.0
1231394,2.0
1231438,4.0
1231483,2.0
1231490,2.0
1231492,1.0
1231514,3.0
1231559,1.0
1231563,1.0
1231566,2.0
1231567,2.0
1231576,2.0
1231581,4.0
1231620,6.0
1231625,2.0
1231659,2.0
1231686,2.0
1231694,1.0
1231702,1.0
1231714,3.0
1231717,5.0
1231720,3.0
1231723,1.0
1231726,2.0
1231729,2.0
1231734,2.0
1231735,1.0
1231766,1.0
1231771,1.0
1231830,1.0
1231864,4.0
1231892,2.0
1231910,2.0
1231930,1.0
1231942,2.0
1231964,5.0
1231979,2.0
1231984,2.0
1231992,2.0
1232000,2.0
1232097,1.0
1232114,5.0
1232176,4.0
1232204,6.0
1232251,1.0
1232253,3.0
1232255,1.0
1232261,3.0
1232263,4.0
1232271,2.0
1232273,2.0
1232327,2.0
1232340,4.0
1232346,1.0
1232348,1.0
1232349,1.0
1232379,1.0
1232393,4.0
1232429,1.0
1232434,3.0
1232449,1.0
1232482,1.0
1232486,1.0
1232488,1.0
1232489,3.0
1232490,1.0
1232491,1.0
1232582,2.0
1232621,8.0
1232624,3.0
1232633,8.0
1232635,3.0
1232647,1.0
1232649,6.0
1232694,3.0
1232700,2.0
1232716,1.0
1232718,3.0
1232780,2.0
1232808,2.0
1232922,2.0
1232923,7.0
1232955,2.0
1232960,1.0
1232969,2.0
1232978,2.0
1233002,1.0
1233004,1.0
1233029,4.0
1233041,2.0
1233108,2.0
1233153,1.0
1233217,2.0
1233224,1.0
1233248,1.0
1233260,1.0
1233282,1.0
1233287,2.0
1233288,6.0
1233301,1.0
1233309,1.0
1233328,1.0
1233341,3.0
1233365,2.0
1233366,1.0
1233394,2.0
1233400,2.0
1233417,2.0
1233427,8.0
1233470,1.0
1233479,1.0
1233505,6.0
1233512,4.0
1233525,2.0
1233528,1.0
1233546,2.0
1233615,1.0
1233639,2.0
1233640,2.0
1233669,1.0
1233676,3.0
1233685,3.0
1233699,2.0
1233700,2.0
1233702,1.0
1233706,3.0
1233715,2.0
1233767,1.0
1233772,1.0
1233859,6.0
1233898,1.0
1233955,2.0
1233959,2.0
1233961,1.0
1234046,2.0
1234059,1.0
1234121,2.0
1234185,2.0
1234188,1.0
1234190,1.0
1234196,4.0
1234204,1.0
1234210,1.0
1234213,1.0
1234233,1.0
1234238,1.0
1234245,6.0
1234252,1.0
1234256,1.0
1234271,1.0
1234272,7.0
1234275,1.0
1234276,2.0
1234277,1.0
1234286,7.0
1234292,3.0
1234321,1.0
1234357,1.0
1234433,1.0
1234450,3.0
1234473,2.0
1234487,2.0
1234506,4.0
1234526,1.0
1234600,3.0
1234612,3.0
1234619,2.0
1234634,4.0
1234666,2.0
1234709,1.0
1234739,2.0
1234786,1.0
1234807,3.0
1234809,1.0
1234810,1.0
1234888,3.0
1234936,1.0
1235008,1.0
1235011,3.0
1235012,1.0
1235014,1.0
1235016,1.0
1235024,1.0
1235028,1.0
1235029,1.0
1235031,1.0
1235038,2.0
1235042,3.0
1235044,3.0
1235047,3.0
1235049,1.0
1235103,3.0
1235119,3.0
1235130,1.0
1235202,1.0
1235212,1.0
1235218,2.0
1235374,3.0
1235410,1.0
1235443,1.0
1235448,3.0
1235455,4.0
1235464,3.0
1235472,3.0
1235482,2.0
1235500,3.0
1235508,3.0
1235519,1.0
1235526,1.0
1235537,3.0
1235539,3.0
1235544,1.0
1235580,2.0
1235613,2.0
1235616,2.0
1235647,1.0
1235679,1.0
1235693,2.0
1235815,1.0
1235829,3.0
1235851,1.0
1235854,1.0
1235856,1.0
1235860,3.0
1235870,1.0
1235896,1.0
1235903,1.0
1235908,4.0
1235980,1.0
1236102,3.0
1236126,2.0
1236128,1.0
1236170,2.0
1236227,1.0
1236263,2.0
1236304,1.0
1236306,1.0
1236369,2.0
1236371,2.0
1236398,2.0
1236413,2.0
1236471,2.0
1236472,2.0
1236473,1.0
1236475,4.0
1236495,2.0
1236517,1.0
1236628,1.0
1236632,1.0
1236748,1.0
1236806,2.0
1236817,2.0
1236832,2.0
1236844,2.0
1236849,1.0
1236850,2.0
1236871,1.0
1236922,1.0
1236968,3.0
1237043,2.0
1237070,1.0
1237114,2.0
1237125,2.0
1237422,5.0
1237452,3.0
1237482,3.0
1237555,1.0
1237632,3.0
1237710,2.0
1237714,2.0
1237743,2.0
1237948,1.0
1237986,1.0
1237998,2.0
1238103,2.0
1238126,2.0
1238159,5.0
1238178,1.0
1238265,3.0
1238278,3.0
1238279,1.0
1238312,1.0
1238330,2.0
1238335,2.0
1238394,2.0
1238417,6.0
1238436,1.0
1238482,1.0
1238494,2.0
1238532,2.0
1238539,2.0
1238540,1.0
1238543,4.0
1238621,2.0
1238638,3.0
1238642,2.0
1238664,2.0
1238687,3.0
1238712,1.0
1238742,1.0
1238771,2.0
1238893,2.0
1238917,2.0
1239060,2.0
1239067,3.0
1239136,2.0
1239225,2.0
1239337,1.0
1239435,2.0
1239439,1.0
1239480,2.0
1239498,4.0
1239499,2.0
1239563,2.0
1239597,3.0
1239611,2.0
1239615,2.0
1239673,3.0
1239704,3.0
1239718,2.0
1239728,1.0
1239743,3.0
1239757,2.0
1239790,1.0
1239806,2.0
1239820,1.0
1239859,1.0
1239888,2.0
1239892,1.0
1239897,1.0
1239955,2.0
1239987,2.0
1239989,2.0
1240221,2.0
1240225,2.0
1240233,2.0
1240239,2.0
1240257,2.0
1240277,2.0
1240286,2.0
1240297,2.0
1240367,2.0
1240395,2.0
1240399,2.0
1240403,3.0
1240411,2.0
1240428,2.0
1240483,3.0
1240488,2.0
1240527,2.0
1240539,3.0
1240558,2.0
1240565,2.0
1240584,3.0
1240608,3.0
1240661,3.0
1240688,4.0
1240746,4.0
1240781,1.0
1240813,7.0
1240833,3.0
1240845,5.0
1240850,1.0
1240864,5.0
1240866,1.0
1240871,2.0
1240914,2.0
1240921,2.0
1240928,2.0
1241014,1.0
1241081,2.0
1241083,2.0
1241116,2.0
1241167,2.0
1241196,2.0
1241203,1.0
1241243,1.0
1241245,2.0
1241251,1.0
1241255,2.0
1241259,2.0
1241276,2.0
1241281,2.0
1241297,2.0
1241305,3.0
1241307,3.0
1241315,1.0
1241322,2.0
1241351,1.0
1241362,4.0
1241487,1.0
1241524,2.0
1241588,1.0
1241592,1.0
1241610,2.0
1241623,2.0
1241624,2.0
1241733,2.0
1241829,3.0
1241865,8.0
1241916,2.0
1242106,1.0
1242127,2.0
1242186,3.0
1242206,2.0
1242228,2.0
1242234,1.0
1242263,2.0
1242274,2.0
1242279,2.0
1242309,2.0
1242332,2.0
1242356,2.0
1242474,2.0
1242483,10.0
1242484,10.0
1242491,2.0
1242494,4.0
1242496,4.0
1242549,4.0
1242565,5.0
1242686,2.0
1242709,2.0
1242742,5.0
1242872,2.0
1242889,1.0
1242898,1.0
1242926,2.0
1242934,4.0
1242958,5.0
1242969,6.0
1243004,2.0
1243088,2.0
1243158,2.0
1243182,3.0
1243191,1.0
1243226,2.0
1243327,4.0
1243420,2.0
1243429,5.0
1243440,2.0
1243491,1.0
1243540,1.0
1243567,1.0
1243600,1.0
1243602,1.0
1243648,2.0
1243690,6.0
1243714,1.0
1243759,3.0
1243769,2.0
1243771,2.0
1243809,3.0
1243817,1.0
1243916,1.0
1243990,2.0
1244012,1.0
1244015,3.0
1244064,1.0
1244074,1.0
1244085,5.0
1244204,3.0
1244207,4.0
1244257,3.0
1244282,2.0
1244312,4.0
1244338,1.0
1244362,2.0
1244392,1.0
1244393,1.0
1244394,2.0
1244395,1.0
1244396,1.0
1244397,2.0
1244399,2.0
1244415,2.0
1244427,3.0
1244441,2.0
1244443,2.0
1244449,1.0
1244518,1.0
1244648,2.0
1244670,3.0
1244685,4.0
1244691,2.0
1244751,2.0
1244773,5.0
1244793,2.0
1244795,2.0
1244796,2.0
1244798,1.0
1244800,1.0
1244805,2.0
1244811,3.0
1244835,1.0
1244849,2.0
1244850,2.0
1244894,1.0
1244937,6.0
1244944,3.0
1244948,2.0
1244950,1.0
1244951,2.0
1244955,1.0
1244957,1.0
1244986,1.0
1244988,2.0
1245006,1.0
1245036,3.0
1245037,2.0
1245038,3.0
1245042,3.0
1245052,1.0
1245079,1.0
1245083,2.0
1245099,3.0
1245103,2.0
1245161,1.0
1245186,3.0
1245224,3.0
1245255,3.0
1245280,2.0
1245285,1.0
1245299,4.0
1245301,4.0
1245342,2.0
1245371,2.0
1245420,2.0
1245433,2.0
1245465,2.0
1245480,3.0
1245502,1.0
1245505,2.0
1245520,3.0
1245529,2.0
1245549,3.0
1245553,2.0
1245598,2.0
1245614,2.0
1245643,2.0
1245646,1.0
1245651,2.0
1245653,2.0
1245659,1.0
1245699,2.0
1245746,2.0
1245793,4.0
1245814,2.0
1245816,2.0
1245819,2.0
1245857,2.0
1245879,3.0
1245899,4.0
1245923,2.0
1245981,1.0
1245983,3.0
1246004,1.0
1246023,1.0
1246039,2.0
1246136,1.0
1246163,2.0
1246166,4.0
1246202,2.0
1246216,2.0
1246234,2.0
1246238,2.0
1246261,2.0
1246276,1.0
1246281,2.0
1246330,2.0
1246331,1.0
1246332,1.0
1246359,2.0
1246361,1.0
1246371,1.0
1246372,1.0
1246375,2.0
1246381,3.0
1246382,1.0
1246442,1.0
1246444,2.0
1246453,2.0
1246496,1.0
1246512,1.0
1246513,1.0
1246526,2.0
1246536,2.0
1246537,2.0
1246538,2.0
1246544,2.0
1246571,1.0
1246574,1.0
1246577,2.0
1246579,2.0
1246646,2.0
1246647,2.0
1246654,2.0
1246683,2.0
1246752,2.0
1246773,1.0
1246853,4.0
1246890,2.0
1246914,3.0
1246973,2.0
1246980,2.0
1246991,4.0
1247005,2.0
1247047,2.0
1247051,8.0
1247054,1.0
1247055,3.0
1247171,1.0
1247201,3.0
1247223,1.0
1247238,2.0
1247245,1.0
1247329,2.0
1247355,2.0
1247401,2.0
1247407,2.0
1247408,1.0
1247412,4.0
1247420,2.0
1247441,1.0
1247458,1.0
1247562,1.0
1247575,2.0
1247591,3.0
1247622,1.0
1247676,2.0
1247713,3.0
1247803,2.0
1247822,1.0
1247973,3.0
1247991,2.0
1248024,6.0
1248035,2.0
1248039,1.0
1248065,3.0
1248072,2.0
1248084,5.0
1248087,2.0
1248096,3.0
1248101,2.0
1248127,2.0
1248147,5.0
1248196,1.0
1248318,9.0
1248325,8.0
1248330,2.0
1248399,1.0
1248416,3.0
1248440,2.0
1248444,2.0
1248473,3.0
1248475,4.0
1248543,4.0
1248568,2.0
1248795,2.0
1248810,5.0
1248861,2.0
1248873,3.0
1248883,2.0
1248929,1.0
1248933,2.0
1248953,3.0
1248961,1.0
1248976,2.0
1248989,3.0
1249021,2.0
1249050,2.0
1249088,2.0
1249092,2.0
1249099,1.0
1249103,1.0
1249116,3.0
1249123,2.0
1249146,4.0
1249147,4.0
1249191,1.0
1249228,2.0
1249241,2.0
1249270,2.0
1249272,2.0
1249275,2.0
1249280,2.0
1249286,2.0
1249293,2.0
1249307,5.0
1249313,1.0
1249318,3.0
1249323,2.0
1249386,1.0
1249409,2.0
1249412,4.0
1249413,3.0
1249532,2.0
1249589,1.0
1249640,1.0
1249641,4.0
1249642,4.0
1249733,2.0
1249796,3.0
1249874,4.0
1249943,2.0
1249949,1.0
1249988,1.0
1249989,1.0
1250001,1.0
1250002,1.0
1250018,2.0
1250028,3.0
1250085,3.0
1250091,3.0
1250092,3.0
1250127,1.0
1250164,2.0
1250223,2.0
1250338,1.0
1250339,4.0
1250345,3.0
1250391,1.0
1250408,2.0
1250411,3.0
1250451,2.0
1250488,3.0
1250500,2.0
1250516,2.0
1250564,2.0
1250579,4.0
1250605,6.0
1250639,2.0
1250643,2.0
1250688,9.0
1250697,4.0
1250722,2.0
1250748,1.0
1250773,3.0
1250777,3.0
1250868,2.0
1250870,1.0
1250940,1.0
1250946,5.0
1250952,2.0
1250979,4.0
1251021,5.0
1251024,2.0
1251268,2.0
1251287,1.0
1251289,1.0
1251293,2.0
1251296,1.0
1251299,1.0
1251301,1.0
1251305,1.0
1251307,1.0
1251311,1.0
1251339,1.0
1251355,1.0
1251376,2.0
1251454,1.0
1251481,4.0
1251587,1.0
1251619,4.0
1251692,1.0
1251701,1.0
1251719,1.0
1251722,1.0
1251765,6.0
1251774,4.0
1251781,3.0
1251784,2.0
1251840,2.0
1251933,4.0
1251954,1.0
1251960,2.0
1252020,5.0
1252026,2.0
1252033,2.0
1252077,1.0
1252146,1.0
1252264,4.0
1252288,2.0
1252311,1.0
1252312,1.0
1252324,3.0
1252325,3.0
1252337,4.0
1252346,4.0
1252370,1.0
1252371,1.0
1252415,1.0
1252418,2.0
1252499,2.0
1252511,1.0
1252654,2.0
1252721,3.0
1252749,4.0
1252871,1.0
1252873,3.0
1252876,1.0
1252901,2.0
1252955,1.0
1252963,1.0
1252983,1.0
1253097,2.0
1253183,1.0
1253204,1.0
1253222,3.0
1253228,2.0
1253402,2.0
1253413,5.0
1253423,1.0
1253424,5.0
1253467,2.0
1253493,4.0
1253547,6.0
1253550,6.0
1253556,2.0
1253584,2.0
1253602,3.0
1253633,3.0
1253674,1.0
1253711,2.0
1253751,2.0
1253759,1.0
1253761,3.0
1253771,1.0
1253784,4.0
1253825,2.0
1253827,4.0
1253839,2.0
1253845,2.0
1253851,2.0
1253865,2.0
1253896,4.0
1253929,3.0
1253999,2.0
1254000,2.0
1254082,2.0
1254089,1.0
1254140,3.0
1254202,1.0
1254206,7.0
1254223,2.0
1254378,5.0
1254384,10.0
1254387,2.0
1254446,4.0
1254454,1.0
1254458,3.0
1254648,2.0
1254670,1.0
1254678,2.0
1254709,4.0
1254796,1.0
1254909,2.0
1254923,2.0
1254941,2.0
1255016,2.0
1255041,2.0
1255044,3.0
1255045,2.0
1255059,2.0
1255124,4.0
1255207,3.0
1255260,4.0
1255285,1.0
1255348,1.0
1255367,2.0
1255372,5.0
1255387,2.0
1255417,2.0
1255482,4.0
1255638,1.0
1255685,2.0
1255736,2.0
1255738,4.0
1255864,2.0
1255866,1.0
1255869,1.0
1255880,1.0
1255884,2.0
1255944,2.0
1256080,2.0
1256111,2.0
1256133,3.0
1256161,2.0
1256288,1.0
1256289,3.0
1256336,3.0
1256344,2.0
1256412,1.0
1256433,2.0
1256496,2.0
1256517,3.0
1256524,4.0
1256566,4.0
1256580,1.0
1256588,1.0
1256615,2.0
1256669,5.0
1256670,5.0
1256733,2.0
1256758,2.0
1256838,3.0
1256854,1.0
1256890,2.0
1256970,1.0
1256979,2.0
1257026,1.0
1257029,2.0
1257032,1.0
1257117,3.0
1257327,2.0
1257362,5.0
1257388,2.0
1257403,2.0
1257412,2.0
1257467,1.0
1257523,2.0
1257648,3.0
1257649,3.0
1257651,3.0
1257652,1.0
1257679,1.0
1257680,1.0
1257731,1.0
1257741,6.0
1257745,2.0
1257789,3.0
1257822,4.0
1257837,1.0
1257866,1.0
1257879,2.0
1257919,5.0
1257922,1.0
1257940,1.0
1257965,1.0
1257992,4.0
1257996,1.0
1258090,2.0
1258149,1.0
1258232,1.0
1258233,1.0
1258290,4.0
1258336,1.0
1258340,2.0
1258421,1.0
1258449,1.0
1258497,1.0
1258512,1.0
1258513,2.0
1258604,2.0
1258625,2.0
1258726,2.0
1258755,1.0
1258759,1.0
1258776,1.0
1258790,2.0
1258791,2.0
1258798,4.0
1258801,2.0
1258803,1.0
1258804,4.0
1258805,2.0
1258807,1.0
1258810,1.0
1258811,1.0
1258813,4.0
1258817,3.0
1258822,1.0
1258824,4.0
1258826,4.0
1258827,4.0
1258828,4.0
1258829,1.0
1258831,1.0
1258832,1.0
1258834,1.0
1258835,2.0
1258836,1.0
1258837,7.0
1258839,1.0
1258841,2.0
1258842,3.0
1258850,4.0
1258852,3.0
1258859,4.0
1258860,2.0
1258861,1.0
1258862,1.0
1258863,1.0
1258864,4.0
1258866,1.0
1258867,2.0
1258871,1.0
1258873,4.0
1258874,1.0
1258877,1.0
1258878,1.0
1258880,1.0
1258886,2.0
1258888,5.0
1258894,3.0
1258895,1.0
1258897,1.0
1258898,1.0
1258905,5.0
1258906,3.0
1258910,1.0
1258911,1.0
1258914,1.0
1258915,3.0
1258924,3.0
1258927,1.0
1258928,3.0
1258930,2.0
1258932,1.0
1258934,1.0
1258938,3.0
1258939,4.0
1258940,2.0
1258942,4.0
1258944,2.0
1258946,1.0
1258948,1.0
1258950,1.0
1258953,1.0
1258954,1.0
1258955,4.0
1258956,4.0
1258959,3.0
1258960,1.0
1258961,1.0
1258966,3.0
1258968,1.0
1258969,1.0
1258974,2.0
1258975,4.0
1258978,4.0
1258980,6.0
1258982,4.0
1258983,4.0
1258984,1.0
1258989,1.0
1258990,3.0
1258991,5.0
1258996,1.0
1259002,1.0
1259004,2.0
1259007,1.0
1259008,2.0
1259009,4.0
1259010,1.0
1259011,1.0
1259012,2.0
1259015,6.0
1259019,4.0
1259020,1.0
1259021,1.0
1259023,3.0
1259030,1.0
1259033,4.0
1259035,1.0
1259037,2.0
1259039,1.0
1259043,3.0
1259051,4.0
1259053,1.0
1259055,2.0
1259056,1.0
1259059,1.0
1259062,5.0
1259064,2.0
1259075,2.0
1259078,3.0
1259080,1.0
1259082,4.0
1259083,3.0
1259085,1.0
1259088,1.0
1259089,2.0
1259091,1.0
1259094,1.0
1259095,4.0
1259103,4.0
1259104,3.0
1259107,4.0
1259111,5.0
1259121,4.0
1259125,1.0
1259129,1.0
1259130,1.0
1259133,2.0
1259136,1.0
1259137,2.0
1259138,6.0
1259139,1.0
1259140,2.0
1259142,4.0
1259143,4.0
1259148,2.0
1259153,1.0
1259158,4.0
1259161,2.0
1259163,4.0
1259165,5.0
1259168,3.0
1259180,2.0
1259182,1.0
1259184,1.0
1259185,2.0
1259186,2.0
1259203,2.0
1259204,6.0
1259205,3.0
1259208,2.0
1259209,2.0
1259220,2.0
1259223,4.0
1259225,4.0
1259226,2.0
1259229,1.0
1259230,3.0
1259232,4.0
1259235,1.0
1259246,2.0
